datetime,is_holiday,day_sin,day_cos,week_sin,week_cos,Tod_1h,Power_1h,Temperature,Humidity,fourier_base_midnight
2025-07-09 13:00:00,0,-0.2588190451025208,-0.9659258262890683,-0.037391194276325646,-0.9993007047883985,35.685555555555545,68.81,33.2,42.0,
2025-07-09 14:00:00,0,-0.4999999999999997,-0.8660254037844388,-0.07473009358642398,-0.9972037971811801,36.107638888888886,118.318,33.8,42.0,
2025-07-09 15:00:00,0,-0.7071067811865471,-0.7071067811865479,-0.11196447610330773,-0.9937122098932426,36.386805555555554,117.844,30.8,61.0,
2025-07-09 16:00:00,0,-0.8660254037844384,-0.5000000000000004,-0.14904226617617403,-0.9888308262251286,36.74069444444444,117.237,32.3,55.0,
2025-07-09 17:00:00,0,-0.9659258262890683,-0.25881904510252063,-0.18591160716291474,-0.9825664732332882,36.352916666666665,113.116,31.4,61.0,
2025-07-09 18:00:00,0,-1.0,-1.8369701987210297e-16,-0.22252093395631428,-0.9749279121818236,35.36124999999999,89.074,30.0,64.0,
2025-07-09 19:00:00,0,-0.9659258262890684,0.2588190451025203,-0.2588190451025208,-0.9659258262890683,33.206250000000004,68.57000000000001,29.2,70.0,
2025-07-09 20:00:00,0,-0.8660254037844386,0.5000000000000001,-0.29475517441090393,-0.9555728057861408,31.18454365079365,187.206,28.8,65.0,
2025-07-09 21:00:00,0,-0.7071067811865477,0.7071067811865474,-0.33027906195516654,-0.9438833303083678,30.251278409090908,66.1696551724138,29.5,58.0,
2025-07-09 22:00:00,0,-0.5000000000000004,0.8660254037844384,-0.36534102436639504,-0.9308737486442042,29.779999999999998,0.0,28.8,59.0,
2025-07-09 23:00:00,0,-0.25881904510252157,0.9659258262890681,-0.39989202431974114,-0.9165622558699761,29.366388888888885,0.0,28.3,61.0,
2025-07-10 00:00:00,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,28.98777777777778,0.0,28.1,61.0,
2025-07-10 01:00:00,0,0.25881904510252074,0.9659258262890683,-0.4672686282730616,-0.88411539350461,28.752083333333335,0.0,27.8,59.0,
2025-07-10 02:00:00,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,28.235000000000007,0.0,27.3,61.0,
2025-07-10 03:00:00,0,0.7071067811865475,0.7071067811865476,-0.5320320765153368,-0.846724199228284,27.805416666666666,0.0,26.5,64.0,
2025-07-10 04:00:00,0,0.8660254037844386,0.5000000000000001,-0.5633200580636221,-0.8262387743159949,27.29402777777778,0.0,26.4,62.0,
2025-07-10 05:00:00,0,0.9659258262890683,0.25881904510252074,-0.5938201855735014,-0.8045977797666685,26.806527777777777,0.0,26.1,61.0,
2025-07-10 06:00:00,0,1.0,6.123233995736766e-17,-0.6234898018587334,-0.7818314824680299,26.731805555555557,0.0,25.9,64.0,
2025-07-10 07:00:00,0,0.9659258262890683,-0.25881904510252063,-0.6522874112781208,-0.7579717231454532,27.068749999999998,0.0,26.3,64.0,
2025-07-10 08:00:00,0,0.8660254037844387,-0.4999999999999998,-0.6801727377709195,-0.7330518718298262,27.62097222222223,140.632,27.0,62.0,
2025-07-10 09:00:00,0,0.7071067811865476,-0.7071067811865475,-0.7071067811865475,-0.7071067811865477,28.21180555555555,125.711,27.5,61.0,
2025-07-10 10:00:00,0,0.49999999999999994,-0.8660254037844387,-0.7330518718298263,-0.6801727377709194,30.79013888888889,111.574,28.9,57.0,
2025-07-10 11:00:00,0,0.258819045102521,-0.9659258262890682,-0.757971723145453,-0.6522874112781211,33.495694444444446,105.489,30.4,53.0,
2025-07-10 12:00:00,0,1.2246467991473532e-16,-1.0,-0.7818314824680297,-0.6234898018587337,34.58722222222223,97.695,31.4,51.0,
2025-07-10 13:00:00,0,-0.2588190451025208,-0.9659258262890683,-0.804597779766668,-0.593820185573502,33.55309523809524,51.583,31.9,49.0,
2025-07-10 14:00:00,0,-0.4999999999999997,-0.8660254037844388,-0.8262387743159949,-0.563320058063622,32.80486111111111,115.661,32.0,50.0,
2025-07-10 15:00:00,0,-0.7071067811865471,-0.7071067811865479,-0.8467241992282841,-0.5320320765153367,33.401944444444446,103.064,32.4,52.0,
2025-07-10 16:00:00,0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,32.90944444444444,98.06,31.8,52.0,
2025-07-10 17:00:00,0,-0.9659258262890683,-0.25881904510252063,-0.8841153935046099,-0.46726862827306187,32.56791666666666,94.264,30.5,57.0,
2025-07-10 18:00:00,0,-1.0,-1.8369701987210297e-16,-0.900968867902419,-0.4338837391175583,31.828194444444446,92.341,30.2,58.0,
2025-07-10 19:00:00,0,-0.9659258262890684,0.2588190451025203,-0.9165622558699763,-0.3998920243197406,30.785972222222224,73.235,29.3,59.0,
2025-07-10 20:00:00,0,-0.8660254037844386,0.5000000000000001,-0.9308737486442044,-0.3653410243663949,29.479166666666664,0.0,28.6,56.0,
2025-07-10 21:00:00,0,-0.7071067811865477,0.7071067811865474,-0.9438833303083675,-0.33027906195516726,28.352361111111115,0.0,27.6,62.0,
2025-07-10 22:00:00,0,-0.5000000000000004,0.8660254037844384,-0.9555728057861406,-0.29475517441090465,27.847361111111105,0.0,27.1,66.0,
2025-07-10 23:00:00,0,-0.25881904510252157,0.9659258262890681,-0.9659258262890681,-0.2588190451025215,27.333888888888886,0.0,26.6,71.0,
2025-07-11 00:00:00,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,27.199999999999996,0.0,26.3,70.0,
2025-07-11 01:00:00,0,0.25881904510252074,0.9659258262890683,-0.9825664732332883,-0.18591160716291416,27.04583333333334,0.0,26.1,66.0,
2025-07-11 02:00:00,0,0.49999999999999994,0.8660254037844387,-0.9888308262251285,-0.14904226617617433,26.268750000000004,0.0,25.8,63.0,
2025-07-11 03:00:00,0,0.7071067811865475,0.7071067811865476,-0.9937122098932426,-0.11196447610330804,25.86666666666667,0.0,25.3,63.0,
2025-07-11 04:00:00,0,0.8660254037844386,0.5000000000000001,-0.9972037971811801,-0.07473009358642473,25.779166666666665,0.0,25.2,61.0,
