Timestamp,Power,Tod
2025-07-01 20:10:00,2.4549999999999996,29.7
2025-07-01 20:15:00,2.3291999999999997,30.8
2025-07-01 20:20:00,2.06,30.8
2025-07-01 20:25:00,0.2246,28.6
2025-07-01 20:30:00,1.6420000000000001,29.1
2025-07-01 20:35:00,0.34340000000000004,29.7
2025-07-01 20:40:00,0.0,29.7
2025-07-01 20:45:00,0.0,29.0
2025-07-01 20:50:00,0.0,28.6
2025-07-01 20:55:00,0.0,28.6
2025-07-01 21:00:00,0.0,28.6
2025-07-01 21:05:00,0.0,27.9
2025-07-01 21:10:00,0.0,27.9
2025-07-01 21:15:00,0.0,27.9
2025-07-01 21:20:00,0.0,27.9
2025-07-01 21:25:00,0.0,27.6
2025-07-01 21:30:00,0.0,27.4
2025-07-01 21:35:00,0.0,27.4
2025-07-01 21:40:00,0.0,27.3
2025-07-01 21:45:00,0.0,27.3
2025-07-01 21:50:00,0.0,27.2
2025-07-01 21:55:00,0.0,27.2
2025-07-01 22:00:00,0.0,27.2
2025-07-01 22:05:00,0.0,27.2
2025-07-01 22:10:00,0.0,27.2
2025-07-01 22:15:00,0.0,27.2
2025-07-01 22:20:00,0.0,26.8
2025-07-01 22:25:00,0.0,26.8
2025-07-01 22:30:00,0.0,26.7
2025-07-01 22:35:00,0.0,26.7
2025-07-01 22:40:00,0.0,26.5
2025-07-01 22:45:00,0.0,26.5
2025-07-01 22:50:00,0.0,26.5
2025-07-01 22:55:00,0.0,26.5
2025-07-01 23:00:00,0.0,26.5
2025-07-01 23:05:00,0.0,26.5
2025-07-01 23:10:00,0.0,26.5
2025-07-01 23:15:00,0.0,26.5
2025-07-01 23:20:00,0.0,26.5
2025-07-01 23:25:00,0.0,26.2
2025-07-01 23:30:00,0.0,26.2
2025-07-01 23:35:00,0.0,26.1
2025-07-01 23:40:00,0.0,26.1
2025-07-01 23:45:00,0.0,26.1
2025-07-01 23:50:00,0.0,26.0
2025-07-01 23:55:00,0.0,26.0
2025-07-02 00:00:00,0.0,26.0
2025-07-02 00:05:00,0.0,26.0
2025-07-02 00:10:00,0.0,26.0
2025-07-02 00:15:00,0.0,26.0
2025-07-02 00:20:00,0.0,26.0
2025-07-02 00:25:00,0.0,25.9
2025-07-02 00:30:00,0.0,25.9
2025-07-02 00:35:00,0.0,25.9
2025-07-02 00:40:00,0.0,26.0
2025-07-02 00:45:00,0.0,25.9
2025-07-02 00:50:00,0.0,25.9
2025-07-02 00:55:00,0.0,25.9
2025-07-02 01:00:00,0.0,25.9
2025-07-02 01:05:00,0.0,25.8
2025-07-02 01:10:00,0.0,25.8
2025-07-02 01:15:00,0.0,25.8
2025-07-02 01:20:00,0.0,25.8
2025-07-02 01:25:00,0.0,25.8
2025-07-02 01:30:00,0.0,25.8
2025-07-02 01:35:00,0.0,25.8
2025-07-02 01:40:00,0.0,25.8
2025-07-02 01:45:00,0.0,25.8
2025-07-02 01:50:00,0.0,25.8
2025-07-02 01:55:00,0.0,25.8
2025-07-02 02:00:00,0.0,25.8
2025-07-02 02:05:00,0.0,25.8
2025-07-02 02:10:00,0.0,25.8
2025-07-02 02:15:00,0.0,25.8
2025-07-02 02:20:00,0.0,25.8
2025-07-02 02:25:00,0.0,25.8
2025-07-02 02:30:00,0.0,25.8
2025-07-02 02:35:00,0.0,25.8
2025-07-02 02:40:00,0.0,25.8
2025-07-02 02:45:00,0.0,25.8
2025-07-02 02:50:00,0.0,25.9
2025-07-02 02:55:00,0.0,25.9
2025-07-02 03:00:00,0.0,25.9
2025-07-02 03:05:00,0.0,25.9
2025-07-02 03:10:00,0.0,25.8
2025-07-02 03:15:00,0.0,25.8
2025-07-02 03:20:00,0.0,25.8
2025-07-02 03:25:00,0.0,25.8
2025-07-02 03:30:00,0.0,25.8
2025-07-02 03:35:00,0.0,25.8
2025-07-02 03:40:00,0.0,25.8
2025-07-02 03:45:00,0.0,25.8
2025-07-02 03:50:00,0.0,25.8
2025-07-02 03:55:00,0.0,25.8
2025-07-02 04:00:00,0.0,25.8
2025-07-02 04:05:00,0.0,25.8
2025-07-02 04:10:00,0.0,25.8
2025-07-02 04:15:00,0.0,25.8
2025-07-02 04:20:00,0.0,25.8
2025-07-02 04:25:00,0.0,25.8
2025-07-02 04:30:00,0.0,25.8
2025-07-02 04:35:00,0.0,25.8
2025-07-02 04:40:00,0.0,25.8
2025-07-02 04:45:00,0.0,25.8
2025-07-02 04:50:00,0.0,25.8
2025-07-02 04:55:00,0.0,25.8
2025-07-02 05:00:00,0.0,25.8
2025-07-02 05:05:00,0.0,25.8
2025-07-02 05:10:00,0.0,25.8
2025-07-02 05:15:00,0.0,25.8
2025-07-02 05:20:00,0.0,25.8
2025-07-02 05:25:00,0.0,25.8
2025-07-02 05:30:00,0.0,25.5
2025-07-02 05:35:00,0.0,25.8
2025-07-02 05:40:00,0.0,25.8
2025-07-02 05:45:00,0.0,25.8
2025-07-02 05:50:00,0.0,25.8
2025-07-02 05:55:00,0.0,25.8
2025-07-02 06:00:00,0.0,25.8
2025-07-02 06:05:00,0.0,25.9
2025-07-02 06:10:00,0.0,26.1
2025-07-02 06:15:00,0.0,26.2
2025-07-02 06:20:00,0.0,26.5
2025-07-02 06:25:00,0.0,26.5
2025-07-02 06:30:00,0.0,26.5
2025-07-02 06:35:00,0.0,26.5
2025-07-02 06:40:00,0.0,26.5
2025-07-02 06:45:00,0.0,26.5
2025-07-02 06:50:00,0.0,26.5
2025-07-02 06:55:00,0.0,26.8
2025-07-02 07:00:00,0.0,27.2
2025-07-02 07:05:00,0.0,27.9
2025-07-02 07:10:00,0.0,27.9
2025-07-02 07:15:00,0.0,27.9
2025-07-02 07:20:00,0.0,28.3
2025-07-02 07:25:00,0.0,28.3
2025-07-02 07:30:00,0.0,28.0
2025-07-02 07:35:00,0.0,27.9
2025-07-02 07:40:00,0.0,27.9
2025-07-02 07:45:00,0.0,27.9
2025-07-02 07:50:00,0.0,27.9
2025-07-02 07:55:00,0.0,27.9
2025-07-02 08:00:00,0.0,27.9
2025-07-02 08:05:00,0.0,28.1
2025-07-02 08:10:00,0.0,28.1
2025-07-02 08:15:00,0.0,28.6
2025-07-02 08:20:00,0.0,28.6
2025-07-02 08:25:00,0.0,28.6
2025-07-02 08:30:00,0.0,28.6
2025-07-02 08:35:00,0.0,28.6
2025-07-02 08:40:00,0.0,28.6
2025-07-02 08:45:00,0.0,28.6
2025-07-02 08:50:00,0.0,28.6
2025-07-02 08:55:00,0.0,28.7
2025-07-02 09:00:00,0.0,29.0
2025-07-02 09:05:00,0.0,29.7
2025-07-02 09:10:00,1.3192,29.7
2025-07-02 09:15:00,1.0681999999999998,29.7
2025-07-02 09:20:00,1.0574,30.1
2025-07-02 09:25:00,1.1066,30.8
2025-07-02 09:30:00,1.2,30.8
2025-07-02 09:35:00,0.9955999999999999,30.5
2025-07-02 09:40:00,0.9945999999999999,30.8
2025-07-02 09:45:00,0.986,30.3
2025-07-02 09:50:00,0.9655999999999999,30.2
2025-07-02 09:55:00,0.0,30.3
2025-07-02 10:00:00,0.0,30.8
2025-07-02 10:05:00,0.0,30.8
2025-07-02 10:10:00,0.9416,30.9
2025-07-02 10:15:00,0.22240000000000001,31.0
2025-07-02 10:20:00,2.9528,29.7
2025-07-02 10:25:00,3.4074,29.2
2025-07-02 10:30:00,3.9698,29.7
2025-07-02 10:35:00,4.1066,30.3
2025-07-02 10:40:00,4.023999999999999,30.8
2025-07-02 10:45:00,3.5007999999999995,30.8
2025-07-02 10:50:00,2.3074,30.8
2025-07-02 10:55:00,2.243,30.8
2025-07-02 11:00:00,2.6502,31.3
2025-07-02 11:05:00,2.7048,31.2
2025-07-02 11:10:00,3.6064,31.5
2025-07-02 11:15:00,3.9622,30.9
2025-07-02 11:20:00,2.9728000000000003,30.2
2025-07-02 11:25:00,2.6032,30.3
2025-07-02 11:30:00,3.2299999999999995,30.8
2025-07-02 11:35:00,4.042199999999999,30.8
2025-07-02 11:40:00,3.9497999999999998,30.8
2025-07-02 11:45:00,4.118,30.4
2025-07-02 11:50:00,3.3028,30.4
2025-07-02 11:55:00,3.7902,30.8
2025-07-02 12:00:00,3.271,30.8
2025-07-02 12:05:00,3.3084,30.9
2025-07-02 12:10:00,4.178,31.4
2025-07-02 12:15:00,4.256,31.0
2025-07-02 12:20:00,3.5024,30.8
2025-07-02 12:25:00,3.7716000000000003,30.8
